name;abbr;state;year;fips;vmt;fatalityrate;sb_useage;speed65;speed70;drinkage21;ba08;income;age;primary;secondary;l_income
New Mexico;NM;33;1993;35;18945;0.022750067;0.75;1;0;1;0;16559;33.79537582;1;0;9.71468504
New Mexico;NM;33;1994;35;20480;0.021826172;0.790000022;1;0;1;1;17150;33.95294189;1;0;9.749753453
New Mexico;NM;33;1995;35;21147;0.022934696;0.860000014;1;1;1;1;18029;34.13265991;1;0;9.799736852
New Mexico;NM;33;1996;35;21510;0.022547653;0.850000024;1;1;1;1;18634;34.37304688;1;0;9.832743148
New Mexico;NM;33;1997;35;21937;0.022063181;0.870000005;1;1;1;1;19298;34.53826141;1;0;9.867756743
Nevada;NV;34;1983;32;6872;0.036816064;NA;0;0;1;0;13151;33.61051178;0;0;9.48425308
Nevada;NV;34;1984;32;7332;0.033960719;NA;0;0;1;0;14100;33.93558502;0;0;9.553930076
Nevada;NV;34;1985;32;7566;0.034232091;NA;0;0;1;0;14920;34.16250229;0;0;9.610457874
Nevada;NV;34;1986;32;7986;0.029176058;0.207999989;0;0;1;0;15635;34.38750076;0;0;9.65726727
Nevada;NV;34;1987;32;8396;0.031205336;0.344000012;1;0;1;0;16422;34.55043793;0;1;9.706377178
Nevada;NV;34;1988;32;8989;0.031816665;0.314000011;1;0;1;0;17688;34.64849091;0;1;9.780641723
Nevada;NV;34;1989;32;9408;0.032738097;NA;1;0;1;0;19084;34.82478714;0;1;9.856605567
Nevada;NV;34;1990;32;10215;0.033578072;0.379999995;1;0;1;0;20209;34.82133102;0;1;9.913883329
Nevada;NV;34;1991;32;10510;0.028353948;0.638000011;1;0;1;0;20596;35.12126541;0;1;9.932852161
Nevada;NV;34;1992;32;10897;0.023309168;0.633000016;1;0;1;0;21730;35.39176559;0;1;9.986449073
Nevada;NV;34;1993;32;11624;0.022625603;0.699000001;1;0;1;0;22388;35.46873856;0;1;10.01628038
Nevada;NV;34;1994;32;13019;0.02258238;0.706999958;1;0;1;0;23391;35.54737091;0;1;10.06010661
Nevada;NV;34;1995;32;13974;0.02239874;0.709999979;1;1;1;0;24541;35.65464401;0;1;10.10810047
Nevada;NV;34;1996;32;14158;0.024579743;0.700999975;1;1;1;0;25877;35.71118927;0;1;10.16110982
Nevada;NV;34;1997;32;16309;0.021276595;0.700999975;1;1;1;0;26514;35.72541809;0;1;10.18542817
New York;NY;35;1983;36;83783;0.024790231;NA;0;0;0;0;14038;35.73841476;0;0;9.549523217
New York;NY;35;1984;36;87268;0.023605445;0.159999996;0;0;0;0;15615;35.81261063;0;0;9.65598727
New York;NY;35;1985;36;90518;0.022161339;0.514999986;0;0;1;0;16613;35.88108826;1;0;9.7179408
New York;NY;35;1986;36;94716;0.02239326;0.479999989;0;0;1;0;17709;35.95085144;1;0;9.781828264
New York;NY;35;1987;36;98002;0.02386686;0.639999986;0;0;1;0;18871;36.03765869;1;0;9.845381631
New York;NY;35;1988;36;103692;0.02175674;0.589999974;0;0;1;0;20433;36.07807922;1;0;9.92490652
New York;NY;35;1989;36;106059;0.021308893;0.600000024;0;0;1;0;21820;36.1101799;1;0;9.990582259
New York;NY;35;1990;36;106902;0.02073862;0.629999995;0;0;1;0;23106;36.26568604;1;0;10.0478476
New York;NY;35;1991;36;107661;0.018651137;0.670000017;0;0;1;0;23600;36.23966599;1;0;10.06900199
New York;NY;35;1992;36;109881;0.01651787;0.689999998;0;0;1;0;24801;36.30255508;1;0;10.11863925
New York;NY;35;1993;36;112240;0.015947968;0.720000029;0;0;1;0;25373;36.35571289;1;0;10.1414409
New York;NY;35;1994;36;112970;0.014853501;0.720000029;0;0;1;0;26242;36.41601181;1;0;10.17511646
New York;NY;35;1995;36;115091;0.014588456;0.720000029;1;0;1;0;27587;36.52502823;1;0;10.22509993
New York;NY;35;1996;36;118641;0.013418633;0.74000001;1;0;1;0;29015;36.64091492;1;0;10.27556822
New York;NY;35;1997;36;120778;0.013677987;0.74000001;1;0;1;0;30250;36.7865181;1;0;10.31725146
Ohio;OH;36;1983;39;73214;0.021607889;0.129999995;0;0;0;0;11850;34.55674362;0;0;9.380083147
Ohio;OH;36;1984;39;74895;0.021977436;0.150000006;0;0;0;0;13077;34.71690369;0;0;9.478610241
Ohio;OH;36;1985;39;75549;0.021787185;0.189999998;0;0;0;0;13843;34.8936348;0;0;9.535534969
Ohio;OH;36;1986;39;81348;0.020565964;0.49000001;0;0;0;0;14458;35.07521057;0;1;9.579003174
Ohio;OH;36;1987;39;79157;0.022385892;0.409999996;1;0;1;0;15156;35.26473236;0;1;9.626151772
Ohio;OH;36;1988;39;81990;0.021319673;0.389999986;1;0;1;0;16187;35.40692902;0;1;9.69196373
Ohio;OH;36;1989;39;84418;0.020990783;0.430000007;1;0;1;0;17203;35.52404404;0;1;9.752839066
Ohio;OH;36;1990;39;86972;0.018833648;0.465000004;1;0;1;0;18116;35.78138351;0;1;9.804550805
Ohio;OH;36;1991;39;93002;0.01759102;0.529999971;1;0;1;0;18589;35.83455658;0;1;9.830325287
Ohio;OH;36;1992;39;95221;0.015112213;0.579999983;1;0;1;0;19482;35.96465302;0;1;9.877246241
Ohio;OH;36;1993;39;96992;0.01523837;0.616999984;1;0;1;0;20228;36.09630585;0;1;9.914823062
Ohio;OH;36;1994;39;98200;0.01395112;0.620999992;1;0;1;0;21237;36.20414352;0;1;9.963500222
Ohio;OH;36;1995;39;100788;0.01349367;0.627000034;1;0;1;0;22217;36.35730743;0;1;10.00861304
Ohio;OH;36;1996;39;103090;0.013493064;0.624000013;1;0;1;0;23054;36.49837875;0;1;10.04559457
Ohio;OH;36;1997;39;103675;0.013889559;0.65199995;1;0;1;0;24163;36.5847435;0;1;10.09257782
Oklahoma;OK;37;1983;40;29565;0.028682564;NA;0;0;1;0;11517;34.35066986;0;0;9.351579484
Oklahoma;OK;37;1984;40;30981;0.025725445;NA;0;0;1;0;12378;34.44985962;0;0;9.423675982
Oklahoma;OK;37;1985;40;31181;0.023860684;NA;0;0;1;0;12894;34.57436371;0;0;9.464517366
Oklahoma;OK;37;1986;40;30833;0.022638083;0.160999999;0;0;1;0;12918;34.76660538;0;0;9.466376967
Oklahoma;OK;37;1987;40;31606;0.018888818;0.351500005;1;0;1;0;13068;34.95861816;0;1;9.477921773
Oklahoma;OK;37;1988;40;32388;0.019698653;0.319999993;1;0;1;0;13833;35.21892548;0;1;9.534812321
Oklahoma;OK;37;1989;40;32836;0.019734439;0.305000007;1;0;1;0;14691;35.50052261;0;1;9.59499034
Oklahoma;OK;37;1990;40;33081;0.019376682;0.335999996;1;0;1;0;15613;35.69559097;0;1;9.65585918
Oklahoma;OK;37;1991;40;34240;0.019042056;0.370000005;1;0;1;0;16100;35.74193573;0;1;9.686574551
Oklahoma;OK;37;1992;40;35119;0.017454939;0.442000002;1;0;1;0;16832;35.83285141;0;1;9.731037116
Oklahoma;OK;37;1993;40;35529;0.018885981;0.465999991;1;0;1;0;17419;35.91765594;0;1;9.765316843
Oklahoma;OK;37;1994;40;36980;0.018577609;0.449999988;1;0;1;0;17984;36.00317383;0;1;9.797237753
Oklahoma;OK;37;1995;40;38489;0.01738159;0.464000017;1;1;1;0;18544;36.1152916;0;1;9.827901566
Oklahoma;OK;37;1996;40;39427;0.019580491;0.474999994;1;1;1;0;19342;36.25350571;0;1;9.870034176
Oklahoma;OK;37;1997;40;41400;0.020241546;0.474000007;1;1;1;0;20305;36.35048676;0;1;9.91862244
Oregon;OR;38;1983;41;20557;0.026754877;NA;0;0;1;1;11451;34.81084824;0;0;9.345832341
Oregon;OR;38;1984;41;20943;0.027312229;NA;0;0;1;1;12409;35.05971909;0;0;9.426177295
Oregon;OR;38;1985;41;21458;0.02605089;NA;0;0;1;1;13065;35.29336166;0;0;9.477692178
Oregon;OR;38;1986;41;22741;0.02721956;NA;0;0;1;1;13657;35.54236984;0;0;9.52200749
Oregon;OR;38;1987;41;23332;0.026530087;NA;1;0;1;1;14282;35.80246735;0;0;9.566755282
Oregon;OR;38;1988;41;25204;0.026860816;0.469999999;1;0;1;1;15313;36.00640869;1;0;9.63645742
Oregon;OR;38;1989;41;25820;0.024244772;0.479999989;1;0;1;1;16387;36.11449051;0;0;9.704243617
Oregon;OR;38;1990;41;26738;0.021654574;0.5;1;0;1;1;17423;35.9910965;0;0;9.765546451
Oregon;OR;38;1991;41;25762;0.018709727;0.699999988;1;0;1;1;17895;36.12591171;1;0;9.792276623
Oregon;OR;38;1992;41;27926;0.016866002;0.75;1;0;1;1;18678;36.27373123;1;0;9.83510164
Oregon;OR;38;1993;41;28352;0.018446671;0.800000012;1;0;1;1;19518;36.45624161;1;0;9.879092396
Oregon;OR;38;1994;41;29453;0.016772484;0.810000002;1;0;1;1;20508;36.57106781;1;0;9.928570333
Oregon;OR;38;1995;41;30034;0.019111674;0.829999983;1;0;1;1;21618;36.69959641;1;0;9.98128158
Oregon;OR;38;1996;41;30319;0.017348858;0.829999983;1;0;1;1;22894;36.85195541;1;0;10.03863015
Oregon;OR;38;1997;41;32268;0.016238999;0.850000024;1;0;1;1;23920;36.93308258;1;0;10.08247021
Pennsylvania;PA;39;1983;42;72302;0.023802938;NA;0;0;1;0;12199;36.46725845;0;0;9.40910926
Pennsylvania;PA;39;1984;42;74297;0.023244545;NA;0;0;1;0;13200;36.64322662;0;0;9.487972109
Pennsylvania;PA;39;1985;42;75428;0.023479344;NA;0;0;1;0;14104;36.82593918;0;0;9.554213724
Pennsylvania;PA;39;1986;42;77636;0.024395898;NA;0;0;1;0;14845;36.94430542;0;0;9.605418387
Pennsylvania;PA;39;1987;42;78626;0.025271539;NA;0;0;1;0;15765;37.09252548;0;0;9.665547572
Pennsylvania;PA;39;1988;42;81238;0.023769664;NA;0;0;1;0;16927;37.20209503;0;1;9.736665259
Pennsylvania;PA;39;1989;42;83855;0.022383876;0.495000005;0;0;1;0;18264;37.30454636;0;1;9.812687188
Pennsylvania;PA;39;1990;42;85708;0.019204741;0.530999959;0;0;1;0;19371;37.40252686;0;1;9.871532381
Pennsylvania;PA;39;1991;42;87282;0.019030269;0.604000032;0;0;1;0;19975;37.44605637;0;1;9.902236771
Pennsylvania;PA;39;1992;42;89200;0.017320627;0.629999995;0;0;1;0;20950;37.55550385;0;1;9.949893925
Pennsylvania;PA;39;1993;42;90706;0.016856657;0.675000012;0;0;1;0;21635;37.65277481;0;1;9.982067653
Pennsylvania;PA;39;1994;42;92347;0.015604189;0.709999979;0;0;1;0;22343;37.75250244;0;1;10.01426835
Pennsylvania;PA;39;1995;42;94520;0.015658062;0.709999979;1;0;1;0;23268;37.89828873;0;1;10.05483431
Pennsylvania;PA;39;1996;42;96646;0.015199801;0.649999976;1;0;1;0;24533;38.07518387;0;1;10.10777443
Pennsylvania;PA;39;1997;42;98015;0.015885323;0.646999955;1;0;1;0;25670;38.19384766;0;1;10.15307827
Rhode Island;RI;40;1983;44;6014;0.016627869;NA;0;0;0;0;12293;36.44820023;0;0;9.416785274
Rhode Island;RI;40;1984;44;5300;0.01490566;NA;0;0;1;0;13540;36.5831871;0;0;9.513403546
Rhode Island;RI;40;1985;44;5823;0.018718874;NA;0;0;1;0;14403;36.65830612;0;0;9.575191797
Rhode Island;RI;40;1986;44;5429;0.022840302;NA;0;0;1;0;15331;36.71141052;0;0;9.637632201
Rhode Island;RI;40;1987;44;6003;0.018823922;NA;0;0;1;0;16412;36.73763275;0;0;9.705768054
Rhode Island;RI;40;1988;44;5853;0.02135657;NA;0;0;1;0;17900;36.77792358;0;0;9.792555992
Rhode Island;RI;40;1989;44;6740;0.014836796;NA;0;0;1;0;19184;36.83856583;0;0;9.861831877
Rhode Island;RI;40;1990;44;7024;0.011958998;0.289999992;0;0;1;0;19698;36.97349167;0;0;9.888272387
Rhode Island;RI;40;1991;44;7152;0.01230425;0.280000001;0;0;1;0;19982;36.97094345;0;0;9.902587147
Rhode Island;RI;40;1992;44;7676;0.010291819;0.319999993;0;0;1;0;20819;37.09748077;0;1;9.94362131
Rhode Island;RI;40;1993;44;7227;0.01023938;0.319999993;0;0;1;0;21735;37.14617538;0;1;9.986679143
Rhode Island;RI;40;1994;44;7095;0.008879493;0.579999983;0;0;1;0;22315;37.28884125;0;1;10.01301438
Rhode Island;RI;40;1995;44;6896;0.0100058;0.579999983;1;0;1;0;23520;37.45344543;0;1;10.0656064
Rhode Island;RI;40;1996;44;7120;0.009691011;0.579999983;1;0;1;0;24356;37.66213226;0;1;10.1005335
Rhode Island;RI;40;1997;44;7071;0.010606703;0.579999983;1;0;1;0;25667;37.73575592;0;1;10.1529614
South Carolina;SC;41;1983;45;24977;0.033791088;NA;0;0;0;0;9517;32.9519043;0;0;9.160834952
South Carolina;SC;41;1984;45;25971;0.03527011;NA;0;0;0;0;10518;33.17355728;0;0;9.260843354
South Carolina;SC;41;1985;45;26677;0.035648685;0.128000006;0;0;0;0;11206;33.42840958;0;0;9.324204628
South Carolina;SC;41;1986;45;28250;0.037486725;NA;0;0;1;0;11774;33.60271835;0;0;9.37364899
South Carolina;SC;41;1987;45;30224;0.03593171;NA;1;0;1;0;12522;33.84249115;0;0;9.435242376
South Carolina;SC;41;1988;45;31759;0.032463238;NA;1;0;1;0;13468;34.04273224;0;0;9.50807178
South Carolina;SC;41;1989;45;32780;0.03038438;NA;1;0;1;0;14180;34.21725464;0;0;9.5595878
South Carolina;SC;41;1990;45;34376;0.028479172;0.49000001;1;0;1;0;15427;34.60175323;0;1;9.6438745
South Carolina;SC;41;1991;45;34456;0.025830044;0.495000005;1;0;1;0;15710;34.72510529;0;1;9.662052731
South Carolina;SC;41;1992;45;35049;0.023024907;0.540000022;1;0;1;0;16410;34.94806671;0;1;9.705646184
South Carolina;SC;41;1993;45;36125;0.023418685;0.587000012;1;0;1;0;17091;35.17385101;0;1;9.746307288
South Carolina;SC;41;1994;45;37245;0.022741308;0.639999986;1;0;1;0;17914;35.38048553;0;1;9.793337809
South Carolina;SC;41;1995;45;38724;0.022750748;0.639999986;1;0;1;0;18789;35.64163589;0;1;9.841026871
South Carolina;SC;41;1996;45;39756;0.023392696;0.610000014;1;0;1;0;19651;35.86225128;0;1;9.885883507
South Carolina;SC;41;1997;45;41333;0.02184695;0.610000014;1;0;1;0;20508;36.06740189;0;1;9.928570333
South Dakota;SD;42;1983;46;6317;0.027703024;NA;0;0;0;0;9782;34.54646683;0;0;9.188299241
South Dakota;SD;42;1984;46;6401;0.022340259;NA;0;0;0;0;11117;34.63225555;0;0;9.316230747
South Dakota;SD;42;1985;46;6277;0.02071053;NA;0;0;0;0;11440;34.74251938;0;0;9.344871265
South Dakota;SD;42;1986;46;6238;0.021481244;NA;0;0;0;0;12012;34.88389206;0;0;9.393661429
South Dakota;SD;42;1987;46;6209;0.021581575;NA;1;0;1;0;12683;35.06383514;0;0;9.448017793
South Dakota;SD;42;1988;46;6634;0.022158576;NA;1;0;1;0;13183;35.2175293;0;0;9.4866834
South Dakota;SD;42;1989;46;6704;0.022673031;0.259999991;1;0;1;0;14038;35.35496902;0;0;9.549523217
South Dakota;SD;42;1990;46;6989;0.021891544;0.259999991;1;0;1;0;15488;35.47572327;0;0;9.64782081
South Dakota;SD;42;1991;46;6711;0.021308299;0.330000013;1;0;1;0;16014;35.4912529;0;0;9.681218619
South Dakota;SD;42;1992;46;7218;0.022305347;0.419999987;1;0;1;0;17055;35.45701599;0;0;9.744198695
South Dakota;SD;42;1993;46;7413;0.018885741;0.259999991;1;0;1;0;17600;35.54105377;0;0;9.775654181
South Dakota;SD;42;1994;46;7631;0.020180842;0.400000006;1;0;1;0;18568;35.67390823;0;0;9.829194948
South Dakota;SD;42;1995;46;7669;0.020602426;0.400000006;1;1;1;0;18724;35.82715225;0;1;9.837561402
South Dakota;SD;42;1996;46;7817;0.022387104;0.469999999;1;1;1;0;20450;36.04701996;0;1;9.925738161
South Dakota;SD;42;1997;46;7938;0.018644495;0.589999974;1;1;1;0;21076;36.14574814;0;1;9.955890231
Tennessee;TN;43;1983;47;36261;0.028598219;NA;0;0;0;0;10005;34.6253891;0;0;9.210840247
Tennessee;TN;43;1984;47;36523;0.029981108;NA;0;0;1;0;11123;34.8205986;0;0;9.316770316
Tennessee;TN;43;1985;47;36258;0.030365713;NA;0;0;1;0;11872;35.03939056;0;0;9.381937965
Tennessee;TN;43;1986;47;39521;0.031122694;NA;0;0;1;0;12624;35.22371292;0;1;9.443355043
Tennessee;TN;43;1987;47;42126;0.029601671;NA;1;0;1;0;13483;35.41707611;0;1;9.509184912
Tennessee;TN;43;1988;47;44193;0.028647071;NA;1;0;1;0;14482;35.51794052;0;1;9.580661778
Tennessee;TN;43;1989;47;45639;0.02383926;NA;1;0;1;0;15438;35.65180588;0;1;9.644587282
Tennessee;TN;43;1990;47;46710;0.025198031;0.430000007;1;0;1;0;16309;35.85264587;0;1;9.699472382
Tennessee;TN;43;1991;47;47267;0.023547083;0.509999991;1;0;1;0;16976;35.93280792;0;1;9.739555861
Tennessee;TN;43;1992;47;49994;0.023062768;0.579999983;1;0;1;0;18256;36.03310394;0;1;9.812249072
Tennessee;TN;43;1993;47;52112;0.022451643;0.583700001;1;0;1;0;19139;36.10372925;0;1;9.859483417
Tennessee;TN;43;1994;47;54524;0.022265425;0.600899994;1;0;1;0;20088;36.17985535;0;1;9.907877901
Tennessee;TN;43;1995;47;56214;0.022396555;0.641900003;1;0;1;0;21109;36.29959106;0;1;9.957454769
Tennessee;TN;43;1996;47;58435;0.021203047;0.633100033;1;0;1;0;21800;36.45207977;0;1;9.989665249
Tennessee;TN;43;1997;47;60526;0.020239236;0.606700003;1;0;1;0;22699;36.596241;0;1;10.03007615
Texas;TX;44;1983;48;131883;0.028987816;NA;0;0;0;0;12206;32.34232712;0;0;9.409682913
Texas;TX;44;1984;48;137737;0.028401954;NA;0;0;0;0;13227;32.41722488;0;0;9.490015474
Texas;TX;44;1985;48;143263;0.025673064;NA;0;0;1;0;13980;32.48801041;0;0;9.545383016
Texas;TX;44;1986;48;148348;0.024044814;NA;0;0;1;0;13972;32.54019165;1;0;9.544810606
Texas;TX;44;1987;48;151186;0.021562843;NA;1;0;1;0;14267;32.67171478;1;0;9.565704457
Texas;TX;44;1988;48;156458;0.02167994;NA;1;0;1;0;15118;32.81078339;1;0;9.623641366
Texas;TX;44;1989;48;159512;0.021126937;NA;1;0;1;0;16110;33.02727509;1;0;9.687195476
Texas;TX;44;1990;48;162232;0.020033039;0.680000007;1;0;1;0;17290;33.23519135;1;0;9.757883579
Texas;TX;44;1991;48;158756;0.019388244;0.680000007;1;0;1;0;17985;33.33799362;1;0;9.797293356
Texas;TX;44;1992;48;163329;0.018729068;0.689999998;1;0;1;0;18886;33.46712112;1;0;9.846176186
Texas;TX;44;1993;48;167611;0.018155133;0.689999998;1;0;1;0;19606;33.55478668;1;0;9.883590921
Texas;TX;44;1994;48;178348;0.017869558;0.709999979;1;0;1;0;20312;33.63592911;1;0;9.918967123
Texas;TX;44;1995;48;181096;0.017576313;0.720000029;1;1;1;0;21320;33.75754547;1;0;9.967400878
Texas;TX;44;1996;48;185386;0.020184912;0.74000001;1;1;1;0;22345;33.84126663;1;0;10.01435786
Texas;TX;44;1997;48;198700;0.017679919;0.75;1;1;1;0;23707;33.95248032;1;0;10.07352564
Utah;UT;45;1983;49;11221;0.025220569;NA;0;0;1;1;9582;28.55427742;0;0;9.167641617
Utah;UT;45;1984;49;11661;0.027013121;NA;0;0;1;1;10429;28.73571968;0;0;9.252345666
Utah;UT;45;1985;49;12037;0.025172385;NA;0;0;1;1;11017;28.91510963;0;0;9.307194813
Utah;UT;45;1986;49;12100;0.02586777;NA;0;0;1;1;11380;29.12306786;0;1;9.339612708
Utah;UT;45;1987;49;12679;0.02342456;NA;1;0;1;1;11862;29.27321625;0;1;9.381095292
Utah;UT;45;1988;49;13263;0.022393124;NA;1;0;1;1;12450;29.50710869;0;1;9.429475902
Utah;UT;45;1989;49;13915;0.021775063;NA;1;0;1;1;13238;29.74526215;0;1;9.490846761
Utah;UT;45;1990;49;14646;0.018571625;0.389999986;1;0;1;1;14214;30.12414932;0;1;9.561982673
Utah;UT;45;1991;49;15391;0.017607693;0.449999988;1;0;1;1;14855;30.24854088;0;1;9.606091788
Utah;UT;45;1992;49;16307;0.016495984;0.5;1;0;1;1;15561;30.4318409;0;1;9.652523063
Utah;UT;45;1993;49;17056;0.01776501;0.5;1;0;1;1;16359;30.53959084;0;1;9.702533484
Utah;UT;45;1994;49;18078;0.018973338;0.529999971;1;0;1;1;17004;30.74268913;0;1;9.741203889
Utah;UT;45;1995;49;18781;0.017304722;0.560000002;1;1;1;1;18054;30.89189529;0;1;9.801122546
Utah;UT;45;1996;49;19539;0.016428681;0.600000024;1;1;1;1;19214;30.95533752;0;1;9.863394459
Utah;UT;45;1997;49;20444;0.017902562;0.629999995;1;1;1;1;20185;30.99706459;0;1;9.912695033
Virginia;VA;46;1983;51;42299;0.021300741;NA;0;0;0;0;12589;33.88288116;0;0;9.440578696
Virginia;VA;46;1984;51;44527;0.022750242;NA;0;0;0;0;13926;34.06587601;0;0;9.541512876
Virginia;VA;46;1985;51;47928;0.020363879;0.275000006;0;0;0;0;14906;34.21823883;0;0;9.609519095
Virginia;VA;46;1986;51;51726;0.02176855;0.347000003;0;0;1;0;15837;34.31181335;0;0;9.670104253
Virginia;VA;46;1987;51;54834;0.018619834;0.324999988;0;0;1;0;16884;34.39147568;0;0;9.734121707
Virginia;VA;46;1988;51;57453;0.018658729;0.630999982;1;0;1;0;18064;34.49995804;0;1;9.801676286
Virginia;VA;46;1989;51;59337;0.016920302;0.52700001;1;0;1;0;19244;34.5945816;0;1;9.864954603
Virginia;VA;46;1990;51;60178;0.017930141;0.54400003;1;0;1;0;20021;34.87753296;0;1;9.904537002
Virginia;VA;46;1991;51;61099;0.015515802;0.575999975;1;0;1;0;20498;34.98414993;0;1;9.928082599
Virginia;VA;46;1992;51;63447;0.013223635;0.715999961;1;0;1;0;21280;35.15878677;0;1;9.965522943
Virginia;VA;46;1993;51;64171;0.013697776;0.731999993;1;0;1;0;22133;35.33334351;0;1;10.00482499
Virginia;VA;46;1994;51;67609;0.013755566;0.718000054;1;0;1;1;23031;35.49961472;0;1;10.04459641
Virginia;VA;46;1995;51;69811;0.012891951;0.701999962;1;0;1;1;23943;35.66931152;0;1;10.08343128
Virginia;VA;46;1996;51;71302;0.012299796;0.69599998;1;0;1;1;24950;35.85574722;0;1;10.1246291
Virginia;VA;46;1997;51;70320;0.013993174;0.671000004;1;0;1;1;26109;35.99414825;0;1;10.17003536
Vermont;VT;47;1983;50;4151;0.022645146;NA;0;0;0;0;10813;34.1230011;0;0;9.288504393
Vermont;VT;47;1984;50;4403;0.025891438;NA;0;0;0;0;11857;34.24621201;0;0;9.380673689
Vermont;VT;47;1985;50;4688;0.024530716;0.181000009;0;0;0;0;12800;34.40294266;0;0;9.45720045
Vermont;VT;47;1986;50;4778;0.022812892;0.217999995;0;0;1;0;13675;34.5319519;0;0;9.523324627
Vermont;VT;47;1987;50;5039;0.023615796;NA;1;0;1;0;14750;34.66226196;0;0;9.598998362
Vermont;VT;47;1988;50;5553;0.023230687;0.302000016;1;0;1;0;15948;34.79411697;0;0;9.677088709
Vermont;VT;47;1989;50;5765;0.020121422;0.35799998;1;0;1;0;17215;34.91524124;0;0;9.753536376
Vermont;VT;47;1990;50;5838;0.015416239;0.393000007;1;0;1;1;17677;35.02246475;0;0;9.780019639
Vermont;VT;47;1991;50;5870;0.018739352;0.414999992;1;0;1;1;17899;35.1350441;0;0;9.792500124
Vermont;VT;47;1992;50;6019;0.015949493;0.465999991;1;0;1;1;18883;35.37164307;0;0;9.846017325
Vermont;VT;47;1993;50;5976;0.018406961;0.537999988;1;0;1;1;19392;35.59476852;0;0;9.872615889
Vermont;VT;47;1994;50;6152;0.012516255;0.675999999;1;0;1;1;20196;35.81753922;0;1;9.913239844
Vermont;VT;47;1995;50;6206;0.017080246;0.671999991;1;0;1;1;21246;36.10445786;0;1;9.963923921
Vermont;VT;47;1996;50;6377;0.013799592;0.689999998;1;0;1;1;22179;36.43804932;0;1;10.00690117
Vermont;VT;47;1997;50;6466;0.014846891;0.708999991;1;0;1;1;23017;36.76795959;0;1;10.04398835
Washington;WA;48;1983;53;36144;0.019311642;NA;0;0;1;0;12925;34.06853867;0;0;9.466918699
Washington;WA;48;1984;53;34248;0.021782294;NA;0;0;1;0;13745;34.26583481;0;0;9.528430401
Washington;WA;48;1985;53;34375;0.021643637;NA;0;0;1;0;14432;34.38945389;0;0;9.577203242
Washington;WA;48;1986;53;35993;0.019531576;0.360000014;0;0;1;0;15243;34.54888153;0;0;9.63187566
Washington;WA;48;1987;53;38520;0.020249222;0.514999986;1;0;1;0;15939;34.68305588;0;1;9.676524215
Washington;WA;48;1988;53;41813;0.018606653;0.529999971;1;0;1;0;16884;34.78147125;0;1;9.734121707
Washington;WA;48;1989;53;43233;0.018064905;0.550000012;1;0;1;0;18211;34.85494614;0;1;9.809781086
Washington;WA;48;1990;53;44695;0.018458441;0.550000012;1;0;1;0;19605;34.81503677;0;1;9.883539915
Washington;WA;48;1991;53;46449;0.014682771;0.675000012;1;0;1;0;20401;34.92193985;0;1;9.923339198
Washington;WA;48;1992;53;49386;0.013181874;0.675000012;1;0;1;0;21436;35.03585052;0;1;9.972827031
Washington;WA;48;1993;53;46135;0.014327517;0.709999979;1;0;1;0;22024;35.18123627;0;1;9.999888047
Washington;WA;48;1994;53;47428;0.013494139;0.764999986;1;0;1;0;22687;35.32674789;0;1;10.02954735
Washington;WA;48;1995;53;49250;0.013258883;0.800000012;1;1;1;0;23677;35.48202896;0;1;10.07225939
Washington;WA;48;1996;53;49405;0.014411497;0.839999974;1;1;1;0;24958;35.61769867;0;1;10.12494969
Washington;WA;48;1997;53;51044;0.013204294;0.819999993;1;1;1;0;26451;35.7070694;0;1;10.18304924
Wisconsin;WI;49;1983;55;34106;0.021257257;NA;0;0;0;0;11796;34.60904694;0;0;9.37551577
Wisconsin;WI;49;1984;55;35367;0.023242006;NA;0;0;0;0;12941;34.76298141;0;0;9.468155845
Wisconsin;WI;49;1985;55;36679;0.020284087;NA;0;0;0;0;13586;34.90692139;0;0;9.51679513
Wisconsin;WI;49;1986;55;38428;0.01943895;NA;0;0;1;0;14285;35.03377151;0;0;9.566965315
Wisconsin;WI;49;1987;55;40196;0.019827843;0.262999982;1;0;1;0;15017;35.18515396;0;0;9.616938172
Wisconsin;WI;49;1988;55;42458;0.019007018;0.559000015;1;0;1;0;15806;35.30464172;0;1;9.668144894
Wisconsin;WI;49;1989;55;43086;0.018962076;NA;1;0;1;0;16827;35.39264297;0;1;9.730740018
Wisconsin;WI;49;1990;55;44277;0.017367933;0.519999981;1;0;1;0;17692;35.45774078;0;1;9.780867839
Wisconsin;WI;49;1991;55;45458;0.017532667;0.579999983;1;0;1;0;18237;35.54236603;0;1;9.811207776
Wisconsin;WI;49;1992;55;47628;0.013689427;0.589999974;1;0;1;0;19331;35.68453598;0;1;9.869465304
Wisconsin;WI;49;1993;55;49167;0.014521935;0.639999986;1;0;1;0;20009;35.83947754;0;1;9.903937451
Wisconsin;WI;49;1994;55;50273;0.014162672;0.639999986;1;0;1;0;21012;35.94728851;0;1;9.952848982
Wisconsin;WI;49;1995;55;51396;0.014495292;0.639999986;1;0;1;0;21960;36.11486435;0;1;9.996977896
Wisconsin;WI;49;1996;55;52782;0.014417794;0.610000014;1;0;1;0;22987;36.27373886;0;1;10.04268412
Wisconsin;WI;49;1997;55;54404;0.013326226;0.620000005;1;0;1;0;24048;36.37247086;0;1;10.08780711
West Virginia;WV;50;1983;54;11696;0.036337208;NA;0;0;0;0;9417;35.21595001;0;0;9.150271846
